"LINE.ID","P.ID","SITE.ID","LAKE.ID","EXTRACTION.METHOD","SEASON","COLLECTION.DATE","START.DEPTH","END.DEPTH","PORE.P.VALUE","PORE.P.UNITS","PORE.P.TYPE","AVG","REF.ID","INITIALS","COMMENT","FLAG","FLAG.COMMENT"
32,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",10,NA,132.087,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
33,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",12,NA,128.387,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
34,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",14,NA,180.082,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
35,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",16,NA,249.085,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
36,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",18,NA,179.596,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
37,"P0006","ELP4","ELP","PEEPERS","FALL","09/15/82 00:00:00",20,NA,108.375,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 5",1,"Manipulated lake."
38,"P0007","ELPE","ELP","SLICING","FALL","10/06/11 00:00:00",-1,0,0.0165382926690379,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
39,"P0007","ELPE","ELP","SLICING","FALL","10/06/11 00:00:00",0,1,0.0409531476790492,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
40,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",3,4,0.413372037330506,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
41,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",4,5,0.345700528061597,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
42,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",4,5,0.350254106450567,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
43,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",5,7,0.250911725813522,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
44,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",7,9,0.233786742478046,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
45,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",9,11,0.194108489465216,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
46,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",11,13,0.147292579296647,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
47,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",13,15,0.127966320692356,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
48,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",15,17,0.117857293203101,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
49,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",17,19,0.124937499182001,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
50,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",19,21,0.129873654437064,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
51,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",21,23,0.151432690138891,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
52,"P0008","ELPH","ELP","SLICING","FALL","10/07/11 00:00:00",23,25,0.123322067274648,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",1,"Manipulated lake."
53,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",0,1,2.797382,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
54,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",1,2,2.547461,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
55,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",3,4,1.442,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
56,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",4,5,1.142102,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
57,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",5,6,1.218,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
58,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",6,7,1.239,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
59,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",7,8,1.519,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
60,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",8,9,1.169,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
61,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",9,10,1.589,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
62,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",10,12,1.106,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
63,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",12,14,0.868,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
64,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",14,16,1.148,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
65,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",16,18,1.603,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
66,"P0011","KILC","KIL","SLICING","SUMMER","08/23/13 00:00:00",18,20,1.456,"mg/L","ICPMS","","0000_Orihel","DO","Unpublished data",0,""
67,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",-4,NA,0,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
68,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",-3,NA,0,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
69,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",-2,NA,0.404,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
70,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",-1,NA,1.217,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
71,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",0,NA,10.17,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
72,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",1,NA,63.89,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
73,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",2,NA,168.898,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
74,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",3,NA,172.982,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
75,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",4,NA,177.065,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
76,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",5,NA,291.879,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
77,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",6,NA,387.982,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
78,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",7,NA,401.858,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
79,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",8,NA,500.425,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
80,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",9,NA,524.903,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
81,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",10,NA,449.193,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
82,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",11,NA,416.648,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
83,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",12,NA,345.806,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
84,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",13,NA,264.363,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
85,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",14,NA,276.607,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
86,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",15,NA,270.112,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
87,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",16,NA,241.612,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
88,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",17,NA,220.444,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
89,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",18,NA,235.945,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
90,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",20,NA,255.546,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
91,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",21,NA,180.567,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
92,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",22,NA,186.289,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
93,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",23,NA,191.196,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
94,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",24,NA,267.859,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
95,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",25,NA,205.089,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
96,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",26,NA,254.853,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
97,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",27,NA,188.809,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
98,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",28,NA,186.377,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
99,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",29,NA,201.075,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
100,"P0012","MEMA","MEM","PEEPERS","SUMMER","07/01/80 00:00:00",30,NA,248.407,"ug/L","SRP","","1981_Carignan","DO","Fig. 5",0,""
130,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",-1,NA,0.34,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
131,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",0,NA,22.953,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
132,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",3,NA,96.112,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
133,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",5,NA,120.055,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
134,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",7,NA,70.839,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
135,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",9,NA,42.906,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
136,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",11,NA,38.915,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
137,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",13,NA,38.915,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
138,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",15,NA,36.255,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
139,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",17,NA,34.925,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
140,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",19,NA,32.264,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
141,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",21,NA,37.585,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
142,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",23,NA,24.283,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
143,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",25,NA,29.604,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
144,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",27,NA,53.547,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
145,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",29,NA,37.585,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
146,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",-1,0,0.0158,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
147,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",0,2.5,0.172,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
148,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",2.5,5,0.584,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
149,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",5,7.5,0.675,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
150,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",7.5,10,0.57,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
151,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",10,12.5,0.539,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
152,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",12.5,15,0.549,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
153,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",15,17.5,0.515,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
154,"P0000","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",17.5,20,0.552,"mg/L","SRP","","2015_Orihel(a)","DO","Same core as P0001",0,""
155,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",-1,0,0.0748043766220318,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
156,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",0,2.5,0.189903912574462,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
157,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",2.5,5,0.586135612491439,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
158,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",5,7.5,0.668326408731976,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
159,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",7.5,10,0.602224694208903,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
160,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",10,12.5,0.54204297074745,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
161,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",12.5,15,0.567896897596786,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
162,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",15,17.5,0.512266292608988,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
163,"P0001","NAKB","NAK","SLICING","SPRING","03/23/10 00:00:00",17.5,20,0.556142538394712,"mg/L","ICPMS","","2015_Orihel(a)","DO","Fig. 4",0,""
164,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",-1,NA,91.863,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
165,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",0,NA,107.325,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
166,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",2,NA,209.229,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
167,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",4,NA,252.273,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
168,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",6,NA,170.665,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
169,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",8,NA,151.376,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
170,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",10,NA,57.645,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
171,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",12,NA,41.827,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
172,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",14,NA,69.276,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
173,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",16,NA,44.807,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
174,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",18,NA,34.178,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
175,"P0002","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",20,NA,28.739,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 1",1,"Manipulated lake."
176,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",-1,NA,67.626,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
177,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",0,NA,270.059,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
178,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",2,NA,340.802,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
179,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",4,NA,257.462,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
180,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",6,NA,175.858,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
181,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",8,NA,116.747,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
182,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",10,NA,69.763,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
183,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",12,NA,48.752,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
184,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",14,NA,67.554,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
185,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",16,NA,88.083,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
186,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",18,NA,75.727,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
187,"P0003","ELP4","ELP","PEEPERS","SUMMER","06/08/82 00:00:00",20,NA,85.873,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 2",1,"Manipulated lake."
188,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",-1,NA,53.78,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
189,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",0,NA,88.277,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
190,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",2,NA,188.459,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
191,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",4,NA,356.146,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
192,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",6,NA,454.588,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
193,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",8,NA,243.126,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
194,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",10,NA,83.613,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
195,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",12,NA,67.795,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
196,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",14,NA,69.281,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
197,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",16,NA,46.534,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
198,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",18,NA,44.57,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
199,"P0004","ELP4","ELP","PEEPERS","SUMMER","07/21/82 00:00:00",20,NA,54.707,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 3",1,"Manipulated lake."
200,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",-1,NA,109.179,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
201,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",0,NA,289.102,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
202,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",2,NA,749.368,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
203,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",4,NA,473.868,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
204,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",6,NA,286.652,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
205,"P0005","ELP4","ELP","PEEPERS","SUMMER","08/19/82 00:00:00",8,NA,61.348,"ug/L","TDP","","1987_Schindler","DO","Fig. 4, Set 4",1,"Manipulated lake."
206,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",31,NA,26.944,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
207,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",33,NA,29.604,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
208,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",35,NA,40.245,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
209,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",37,NA,50.887,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
210,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",39,NA,56.207,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
211,"P0014","MEM1","MEM","PEEPERS","SUMMER","07/15/81 00:00:00",41,NA,61.528,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
212,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",0,NA,10.982,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
213,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",2,NA,181.243,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
214,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",4,NA,205.186,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
215,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",6,NA,310.27,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
216,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",9,NA,129.367,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
217,"P0015","BUC1","BUC","PEEPERS","SUMMER","07/15/81 00:00:00",11,NA,14.972,"ug/L","SRP","","1982_Carignan","DO","Fig. 3",0,""
